FLAG;PITCH;ROLL;YAW
0;74.93;14.72;232.96
0;74.98;14.64;232.92
0;75.02;14.56;232.90
0;75.06;14.50;232.88
0;75.10;14.43;232.85
0;75.15;14.36;232.82
0;75.19;14.28;232.88
0;75.26;14.15;232.90
0;75.31;14.06;232.85
0;75.35;13.98;232.83
0;75.39;13.92;232.84
0;75.42;13.85;232.82
0;75.46;13.80;232.81
0;75.50;13.74;232.82
0;75.54;13.68;232.83
0;75.58;13.64;232.84
0;75.69;13.56;232.88
0;75.77;13.54;232.98
0;75.84;13.52;233.15
0;75.91;13.51;233.18
0;76.01;13.50;233.23
0;76.10;13.49;233.27
0;76.15;13.48;233.29
0;76.20;13.48;233.30
0;76.49;13.48;233.44
0;76.63;13.48;233.53
0;76.75;13.47;233.62
0;76.85;13.47;233.67
0;76.94;13.47;233.71
0;77.03;13.48;233.74
0;77.11;13.47;233.83
0;77.18;13.44;233.79
0;77.21;13.42;233.74
1;77.22;13.40;233.69
0;77.23;13.38;233.64
0;77.27;13.28;233.33
0;77.11;12.69;231.49
0;76.87;12.18;230.06
0;76.60;11.66;228.63
0;76.25;11.07;227.29
0;75.70;10.32;225.79
0;74.97;9.44;224.20
0;74.14;8.55;222.57
0;72.36;6.85;218.96
0;71.81;6.41;217.73
0;70.59;5.60;215.00
0;67.86;4.52;209.29
0;66.29;4.21;206.39
0;64.56;4.08;203.58
0;62.37;4.12;200.52
0;60.25;4.35;198.05
0;57.98;4.73;195.79
0;52.80;5.98;191.86
0;49.98;6.88;190.31
0;47.25;7.84;189.13
0;44.12;9.01;188.11
0;40.84;10.37;187.34
0;37.35;12.01;186.82
0;33.72;13.91;186.49
0;30.21;15.88;186.34
0;26.42;18.14;186.36
0;18.07;23.34;187.04
0;14.74;25.40;187.52
0;13.25;26.28;187.79
0;11.76;27.16;188.06
0;0.79;33.03;190.60
0;-4.32;35.36;192.13
0;-9.06;37.24;193.76
0;-13.50;38.77;195.43
0;-17.99;40.06;197.29
0;-22.92;41.18;199.53
0;-32.75;42.46;204.76
0;-37.27;42.57;207.58
0;-41.29;42.33;210.38
0;-44.91;41.69;213.26
0;-49.08;40.30;217.10
0;-50.39;39.52;218.58
0;-51.69;38.74;220.06
0;-55.58;34.88;225.54
0;-58.71;28.90;231.56
0;-59.82;25.65;234.18
0;-60.72;22.55;236.44
0;-61.53;19.58;238.47
0;-62.39;16.38;240.59
0;-63.18;13.54;242.47
0;-64.16;10.26;244.66
0;-64.70;8.56;245.83
0;-65.12;7.29;246.74
0;-67.95;0.06;252.65
0;-69.69;-3.59;256.54
0;-70.93;-6.06;259.61
0;-72.07;-8.39;262.83
0;-72.64;-9.64;264.74
0;-73.21;-10.89;266.66
0;-75.07;-15.74;274.61
0;-75.75;-17.92;278.10
0;-76.15;-19.34;280.31
0;-76.44;-20.45;282.01
0;-77.67;-26.32;290.30
0;-78.13;-29.55;294.67
0;-78.33;-31.48;297.29
0;-78.40;-33.31;299.81
0;-78.23;-35.34;302.64
0;-77.91;-36.87;304.71
0;-77.75;-37.54;305.57
0;-77.65;-38.00;306.13
0;-77.54;-38.46;306.69
0;-77.41;-41.16;309.19
0;-78.00;-42.10;308.43
0;-78.27;-42.01;307.67
0;-78.49;-41.62;306.59
0;-78.41;-41.02;305.74
0;-78.02;-40.14;304.85
0;-77.70;-39.19;303.83
0;-77.57;-38.46;302.98
0;-77.55;-37.89;302.25
0;-77.41;-34.10;297.08
0;-77.37;-31.39;293.30
0;-77.20;-29.32;290.43
0;-76.83;-27.24;287.63
0;-76.17;-24.99;284.88
0;-75.65;-23.51;283.17
0;-75.16;-22.22;281.72
0;-73.13;-17.38;276.36
0;-71.83;-14.51;272.97
0;-69.27;-9.69;266.30
0;-67.72;-7.40;262.39
0;-65.93;-5.28;258.19
0;-63.97;-3.37;253.91
0;-62.12;-1.80;250.08
0;-59.98;-0.06;245.93
0;-58.12;1.33;242.77
0;-55.83;2.89;239.48
0;-53.34;4.41;236.56
0;-48.57;7.22;232.16
0;-45.59;9.11;229.92
0;-42.94;10.81;228.09
0;-40.22;12.48;226.31
0;-37.79;13.83;224.75
0;-36.01;14.72;223.64
0;-34.38;15.50;222.65
0;-28.37;18.06;219.12
0;-25.04;19.33;217.25
0;-18.31;21.48;213.75
0;-14.78;22.30;212.02
0;-13.07;22.58;211.20
0;-11.37;22.87;210.37
0;-3.97;22.80;206.75
0;-2.86;22.59;206.22
0;-1.76;22.39;205.68
0;-0.65;22.18;205.14
0;7.49;21.04;201.69
0;13.85;21.45;199.18
0;16.98;21.52;197.91
0;19.88;21.16;196.76
0;22.37;20.44;195.84
0;25.20;19.04;195.04
0;28.19;17.23;194.46
0;30.72;15.61;194.17
0;33.32;14.01;193.99
0;35.75;12.64;193.91
0;40.47;10.42;194.07
0;42.90;9.53;194.33
0;45.37;8.82;194.67
0;47.47;8.38;194.97
0;49.40;8.15;195.22
0;50.81;8.03;195.38
0;52.01;7.95;195.50
0;55.68;7.80;196.01
0;57.50;7.72;196.42
0;60.57;7.70;197.28
0;62.32;7.89;197.76
0;63.76;8.16;198.11
0;65.02;8.48;198.37
0;66.31;8.82;198.63
0;67.49;9.14;198.93
0;68.50;9.42;199.24
0;69.50;9.72;199.61
0;70.44;10.03;200.01
0;72.28;10.69;201.02
0;73.28;11.05;201.81
0;74.05;11.32;202.59
0;74.85;11.58;203.66
0;75.48;11.80;204.73
0;76.12;12.04;205.96
0;76.71;12.32;207.23
0;77.22;12.59;208.42
0;77.71;12.86;209.57
0;78.64;13.47;212.06
0;79.00;13.75;213.49
0;79.16;13.88;214.74
0;79.19;13.88;215.88
0;79.08;13.75;216.95
0;78.94;13.61;217.86
0;78.86;13.53;218.43
0;78.80;13.48;218.74
0;78.79;13.47;218.72
0;78.86;13.48;218.24
0;78.87;13.47;218.07
0;78.82;13.43;217.62
0;78.75;13.38;217.39
0;78.74;13.32;217.36
0;78.73;13.25;217.45
0;78.64;13.16;217.65
0;78.51;13.07;217.94
0;78.36;12.99;218.26
0;78.21;12.90;218.56
0;77.90;12.75;218.91
0;77.78;12.70;218.92
0;77.69;12.68;218.86
0;77.65;12.72;218.75
0;77.64;12.78;218.61
0;77.65;12.87;218.44
0;77.68;12.97;218.26
0;77.71;13.08;217.97
0;77.76;13.17;217.70
0;77.89;13.31;217.53
0;77.98;13.38;217.50
0;78.05;13.43;217.37
0;78.12;13.48;217.47
0;78.20;13.52;217.62
0;78.27;13.56;217.80
0;78.34;13.61;217.88
0;78.41;13.66;218.02
0;78.48;13.71;218.24
0;78.61;13.82;218.74
0;78.66;13.87;219.00
0;78.69;13.93;219.24
0;78.71;13.99;219.45
0;78.74;14.08;219.62
0;78.78;14.20;219.72
0;78.83;14.33;219.78
0;78.89;14.46;219.81
0;78.94;14.58;219.85
0;79.02;14.87;219.81
0;79.06;15.04;220.00
0;79.08;15.19;220.21
0;79.09;15.31;220.40
0;79.09;15.46;220.55
0;79.09;15.59;220.81
0;79.08;15.70;221.12
0;79.06;15.81;221.43
0;79.04;15.91;221.69
0;79.01;16.07;222.13
0;79.00;16.13;222.38
0;79.00;16.17;222.58
0;78.99;16.20;222.73
0;78.20;14.65;221.58
0;77.32;12.93;220.30
0;77.25;12.75;220.41
0;77.26;12.73;220.55
0;77.26;12.72;220.62
0;77.26;12.71;220.70
0;77.26;12.68;220.97
0;77.26;12.67;221.15
0;77.28;12.71;221.38
0;77.30;12.78;221.53
0;77.33;12.85;221.64
0;77.35;12.93;221.63
0;77.36;12.98;221.64
0;77.37;13.01;221.67
0;77.37;13.12;221.84
0;77.37;13.21;221.89
0;77.41;13.30;221.99
0;77.44;13.37;222.06
0;77.47;13.44;222.10
0;77.50;13.51;221.88
0;77.53;13.57;221.79
0;77.56;13.64;221.80
0;77.57;13.69;221.81
0;77.58;13.72;221.75
0;77.56;13.74;221.60
0;77.54;13.73;221.62
0;77.52;13.72;221.64
0;77.50;13.71;221.46
0;77.48;13.69;221.41
0;77.47;13.68;221.38
0;77.46;13.66;221.34
0;77.45;13.65;221.22
0;77.45;13.61;220.96
0;77.45;13.59;220.95
0;77.45;13.57;220.96
0;77.46;13.54;220.93
0;77.46;13.52;220.95
0;77.46;13.50;220.96
0;77.47;13.48;220.98
0;77.50;13.52;221.03
0;77.54;13.60;221.11
0;77.63;13.73;221.29
0;77.67;13.79;221.34
0;77.72;13.84;221.26
0;77.77;13.91;221.32
0;77.82;13.97;221.37
0;77.87;14.03;221.42
0;77.91;14.08;221.35
0;77.94;14.13;221.32
0;77.95;14.16;221.34
0;77.97;14.19;221.32
0;77.98;14.20;221.25
0;77.98;14.21;221.25
0;77.99;14.21;221.25
0;78.00;14.22;221.24
0;78.00;14.22;221.20
0;78.01;14.22;221.18
0;78.00;14.22;221.17
0;78.00;14.22;221.16
0;78.00;14.22;221.15
0;78.01;14.21;221.11
0;78.01;14.20;221.10
0;78.02;14.20;221.09
0;78.03;14.20;220.96
0;78.04;14.20;220.92
0;78.05;14.21;220.92
0;78.07;14.21;220.92
0;78.08;14.21;220.93
0;78.09;14.21;220.93
0;78.11;14.20;220.94
0;78.13;14.19;220.92
0;78.14;14.18;220.91
0;78.15;14.17;220.88
0;78.17;14.16;220.85
0;78.19;14.15;220.82
0;78.22;14.14;220.72
0;78.26;14.13;220.58
0;78.29;14.12;220.54
0;78.31;14.12;220.49
0;78.38;14.10;220.33
0;78.41;14.10;220.25
0;78.44;14.09;220.16
0;78.47;14.09;220.06
0;78.48;14.09;219.79
0;78.48;14.08;219.59
0;78.48;14.06;219.45
0;78.47;14.02;219.28
0;78.41;13.93;218.67
0;78.30;13.84;218.03
0;78.17;13.73;217.35
0;78.01;13.57;216.43
1;77.84;13.38;215.15
0;77.66;13.18;213.90
0;77.42;12.98;212.69
0;77.05;12.72;211.34
0;76.38;12.35;209.53
0;74.91;11.66;206.11
0;73.91;11.28;204.04
0;72.86;10.95;202.13
0;71.78;10.65;200.37
0;70.43;10.31;198.41
0;69.04;9.96;196.57
0;67.51;9.61;194.73
0;65.76;9.27;192.83
0;64.17;9.01;191.26
0;63.20;8.90;190.40
0;62.22;8.79;189.53
0;54.60;9.02;184.62
0;53.07;9.31;183.87
0;51.73;9.58;183.24
0;46.40;11.40;181.20
0;43.41;12.80;180.34
0;40.32;14.46;179.63
0;36.82;16.57;179.05
0;29.60;21.21;178.52
0;25.70;23.60;178.56
0;21.33;26.06;178.79
0;17.07;28.18;179.16
0;12.76;30.10;179.68
0;8.67;31.74;180.28
0;4.22;33.38;181.04
0;-0.72;35.11;182.03
0;-5.31;36.71;183.07
0;-14.57;39.99;185.65
0;-19.52;41.60;187.36
0;-24.17;42.91;189.22
0;-28.97;43.96;191.38
0;-34.10;44.74;193.93
0;-39.24;45.06;196.80
0;-43.86;44.86;199.69
0;-48.07;44.12;202.73
0;-51.97;42.75;206.04
0;-56.01;40.24;210.30
0;-58.42;37.95;213.38
0;-59.55;36.66;214.97
0;-62.44;31.67;219.91
0;-63.67;28.62;222.35
0;-64.59;25.85;224.29
0;-65.19;23.86;225.60
0;-65.57;22.52;226.45
0;-66.74;18.37;229.14
0;-68.55;12.54;233.72
0;-69.50;10.11;236.31
0;-70.60;7.74;239.36
0;-71.28;6.38;241.32
0;-71.84;5.27;243.00
0;-73.73;0.99;249.83
0;-74.56;-1.60;253.94
0;-75.13;-3.97;257.58
0;-75.54;-6.38;261.21
0;-75.76;-8.25;263.99
0;-75.99;-13.72;272.00
0;-75.98;-15.81;274.96
0;-75.93;-17.88;277.80
0;-75.80;-20.20;280.93
0;-75.60;-22.30;283.71
0;-75.35;-24.23;286.24
0;-75.04;-26.23;288.82
0;-74.73;-28.19;291.29
0;-74.55;-29.59;292.99
0;-74.41;-32.09;295.86
0;-74.47;-33.78;297.68
0;-74.98;-37.28;301.35
0;-75.03;-38.74;303.19
0;-74.62;-39.91;305.13
0;-73.68;-40.74;307.09
0;-72.49;-41.19;308.70
0;-71.36;-41.39;309.82
0;-70.67;-41.45;310.32
0;-70.53;-41.46;310.35
0;-70.39;-41.47;310.38
0;-71.32;-41.15;309.00
0;-71.49;-41.03;308.73
0;-71.66;-40.92;308.46
0;-72.68;-39.13;305.76
0;-72.92;-38.66;305.04
0;-73.75;-36.89;302.29
0;-74.34;-34.99;299.64
0;-74.60;-33.59;297.90
0;-74.75;-31.68;295.71
0;-74.76;-28.15;292.02
0;-74.72;-26.12;289.94
0;-74.64;-23.76;287.46
0;-74.53;-21.68;285.14
0;-74.37;-19.62;282.70
0;-74.11;-17.43;279.94
0;-73.74;-15.31;277.11
0;-73.15;-12.95;273.77
0;-71.22;-7.78;266.12
0;-70.14;-5.47;262.63
0;-68.98;-3.13;259.11
0;-67.74;-0.80;255.61
0;-66.38;1.47;252.18
0;-64.89;3.60;248.97
0;-63.28;5.61;245.95
0;-61.37;7.77;242.77
0;-59.32;9.96;239.69
0;-54.70;14.69;233.57
0;-52.15;17.17;230.49
0;-49.72;19.43;227.74
0;-47.12;21.76;224.93
0;-45.02;23.56;222.77
0;-43.57;24.76;221.33
0;-38.78;28.42;216.84
0;-34.94;30.89;213.63
0;-31.68;32.70;211.10
0;-23.81;35.56;205.97
0;-19.22;36.40;203.37
0;-14.03;36.65;200.69
0;-11.40;36.48;199.46
0;-9.43;36.27;198.59
0;-2.21;35.00;195.81
0;1.95;34.21;194.49
0;5.47;33.61;193.48
0;8.81;33.09;192.59
0;16.99;31.77;190.43
0;20.08;31.09;189.66
0;23.38;30.22;188.90
0;26.56;29.26;188.25
0;29.75;28.13;187.67
0;32.97;26.76;187.17
0;35.97;25.25;186.78
0;38.52;23.84;186.48
0;39.81;23.11;186.33
0;41.10;22.37;186.18
0;48.62;19.04;185.21
0;50.99;18.35;184.77
0;52.07;18.04;184.55
0;52.86;17.83;184.37
0;53.64;17.61;184.20
0;58.72;16.01;183.08
0;60.71;15.31;182.97
0;62.15;14.80;183.07
0;65.48;13.88;184.23
0;66.69;13.71;184.88
0;67.96;13.66;185.63
0;68.92;13.68;186.24
0;70.07;13.76;187.03
0;71.39;13.89;187.99
0;72.04;13.96;188.50
0;72.72;14.05;189.05
0;73.40;14.14;189.62
0;76.71;14.74;192.85
0;77.33;14.93;193.59
0;78.11;15.20;194.57
0;78.78;15.49;195.38
0;79.32;15.74;195.95
0;79.86;16.01;196.42
0;80.43;16.31;196.80
0;80.89;16.56;197.06
0;81.22;16.73;197.24
0;81.98;17.09;197.92
0;82.26;17.22;198.40
0;82.49;17.31;199.06
0;82.62;17.34;199.70
0;82.69;17.35;200.40
0;82.72;17.34;201.15
0;82.73;17.31;201.72
0;82.74;17.28;202.02
0;82.73;17.16;202.82
0;82.66;16.96;203.58
0;82.60;16.88;203.79
0;82.54;16.80;203.91
0;82.47;16.74;203.77
0;82.38;16.66;203.64
0;82.27;16.58;203.49
0;82.19;16.51;203.34
0;82.14;16.46;203.22
0;81.97;16.21;202.25
0;81.88;16.11;201.91
0;81.79;16.02;201.64
0;81.70;15.92;201.20
0;81.60;15.81;200.95
0;81.50;15.69;200.78
0;81.41;15.58;200.63
0;81.31;15.46;200.44
0;81.20;15.31;200.07
0;81.14;15.24;200.00
0;81.09;15.17;199.93
0;80.77;14.65;199.08
0;80.70;14.51;198.83
0;80.65;14.36;198.56
0;80.62;14.27;198.38
0;80.61;14.21;198.24
0;80.56;14.02;197.58
0;80.52;13.93;197.41
0;80.48;13.87;197.33
0;80.44;13.82;197.30
0;80.37;13.78;197.31
0;80.38;13.79;197.42
0;80.40;13.84;197.55
0;80.44;13.90;197.48
0;80.49;13.98;197.47
0;80.55;14.08;197.60
0;80.61;14.19;197.73
0;80.67;14.31;197.88
0;80.73;14.41;197.83
0;80.83;14.60;198.35
0;80.86;14.67;198.63
0;80.88;14.74;199.02
0;80.90;14.80;199.48
0;80.92;14.83;199.78
0;80.92;14.85;200.02
0;80.91;14.88;200.54
0;80.89;14.88;200.77
0;80.87;14.88;201.00
0;80.78;14.82;201.86
0;80.76;14.79;202.03
0;80.74;14.78;202.13
0;80.67;14.74;202.62
0;80.64;14.73;202.85
0;80.60;14.73;203.19
0;80.57;14.74;203.30
0;80.53;14.77;203.47
0;80.46;14.86;203.62
0;80.44;14.92;203.67
0;80.42;14.97;203.67
0;80.41;15.01;203.67
0;80.39;15.04;203.69
0;80.38;15.06;203.68
0;80.38;15.08;203.66
0;80.35;15.13;203.75
0;80.34;15.16;203.85
0;80.35;15.24;203.99
0;80.37;15.27;204.09
0;80.39;15.29;204.21
0;80.41;15.30;204.35
0;80.41;15.31;204.44
0;80.40;15.30;204.55
0;80.38;15.28;204.76
0;80.36;15.27;204.94
0;80.33;15.24;205.14
0;80.31;15.22;205.24
0;80.30;15.21;205.53
0;80.32;15.22;205.61
0;80.34;15.23;205.65
0;80.36;15.25;205.68
0;81.10;15.27;205.66
0;82.11;15.27;205.61
0;82.11;15.28;205.61
0;82.12;15.29;205.61
0;82.12;15.31;205.40
0;82.13;15.32;205.40
0;82.13;15.33;205.40
0;82.14;15.37;205.42
0;82.14;15.41;205.45
0;82.14;15.43;205.47
0;82.14;15.45;205.47
0;82.13;15.46;205.42
0;82.13;15.46;205.41
0;82.14;15.47;205.39
0;82.15;15.45;205.33
0;82.16;15.44;205.30
0;82.16;15.43;205.29
0;82.15;15.42;205.29
0;82.14;15.41;205.32
0;82.13;15.41;205.36
0;82.11;15.40;205.40
0;82.10;15.40;205.45
0;82.09;15.40;205.47
0;82.09;15.40;205.47
0;82.10;15.43;205.47
0;82.10;15.46;205.47
0;82.09;15.47;205.40
0;82.09;15.49;205.32
0;82.08;15.50;205.32
0;82.07;15.50;205.33
0;82.06;15.52;205.33
0;82.05;15.54;205.19
0;82.05;15.54;205.18
0;82.05;15.55;205.18
0;82.07;15.60;205.04
0;82.07;15.61;204.92
0;82.07;15.62;204.93
0;82.07;15.62;204.94
0;82.08;15.63;204.91
0;82.09;15.63;204.78
0;82.10;15.63;204.79
0;82.12;15.63;204.81
0;82.14;15.62;204.98
0;82.14;15.61;205.08
0;82.13;15.60;205.09
0;82.14;15.60;205.07
0;82.14;15.59;205.04
0;82.14;15.58;205.01
0;82.15;15.56;204.92
0;82.17;15.54;204.81
0;82.14;15.51;204.68
0;82.15;15.44;204.38
0;82.13;15.40;204.19
0;82.09;15.36;203.92
0;82.03;15.32;203.54
1;81.93;15.26;203.03
0;81.77;15.16;202.41
0;81.48;15.00;201.61
0;81.03;14.74;200.53
0;80.47;14.45;199.09
0;79.05;13.73;196.26
0;78.18;13.34;194.58
0;77.20;12.95;192.69
0;76.15;12.61;190.73
0;75.01;12.34;188.76
0;73.65;12.14;186.59
0;72.15;12.08;184.41
0;70.64;12.17;182.37
0;69.76;12.28;181.25
0;69.04;12.39;180.36
0;66.37;13.03;177.31
0;61.02;15.19;172.82
0;58.92;16.17;171.56
0;56.55;17.31;170.44
0;54.33;18.40;169.66
0;51.78;19.65;169.08
0;48.79;21.06;168.81
0;46.61;22.00;168.86
0;39.87;24.63;169.66
0;36.14;25.99;170.37
0;32.80;27.22;171.06
0;28.89;28.72;171.89
0;24.89;30.41;172.73
0;21.49;32.02;173.46
0;16.94;34.55;174.51
0;12.68;37.16;175.62
0;7.29;40.41;177.20
0;-2.51;45.24;180.51
0;-7.10;46.93;182.18
0;-12.11;48.45;184.08
0;-17.52;49.74;186.24
0;-22.91;50.69;188.52
0;-28.82;51.36;191.22
0;-33.60;51.64;193.58
0;-38.95;51.55;196.53
0;-44.39;51.01;199.96
0;-52.89;48.61;206.90
0;-55.00;47.49;209.18
0;-56.35;46.58;210.84
0;-59.75;42.62;216.56
0;-60.87;39.92;219.58
0;-61.49;37.25;222.10
0;-61.85;34.23;224.50
0;-62.05;31.29;226.50
0;-62.26;28.05;228.45
0;-63.08;21.30;232.15
0;-63.45;19.47;233.15
0;-63.71;18.41;233.76
0;-63.97;17.34;234.36
0;-66.53;9.42;239.78
0;-67.73;6.36;242.53
0;-68.69;4.10;244.88
0;-69.36;2.60;246.72
0;-70.01;1.16;248.56
0;-70.58;-0.16;250.38
0;-72.92;-6.35;259.66
0;-73.16;-7.23;261.01
0;-73.39;-8.11;262.36
0;-74.21;-11.55;267.56
0;-74.83;-15.36;273.14
0;-75.00;-16.72;275.10
0;-75.39;-21.63;281.57
0;-75.54;-23.88;284.24
0;-76.01;-28.95;289.80
0;-76.17;-30.58;291.53
0;-76.28;-31.68;292.69
0;-76.48;-35.48;296.65
0;-76.45;-37.71;298.89
0;-76.35;-39.43;300.55
0;-76.29;-40.06;301.12
0;-76.23;-40.69;301.69
0;-76.17;-41.31;302.27
0;-76.11;-47.14;306.60
0;-76.35;-47.83;306.88
0;-77.90;-49.22;306.46
0;-78.92;-49.38;305.64
0;-79.58;-49.16;305.00
0;-79.76;-48.87;304.75
0;-80.00;-48.16;304.30
0;-80.12;-46.78;303.69
0;-80.15;-45.49;303.04
0;-80.20;-44.63;302.52
0;-80.25;-43.90;302.03
0;-81.10;-38.64;297.61
0;-81.47;-35.76;295.00
0;-81.72;-33.28;292.73
0;-81.92;-30.82;290.46
0;-82.02;-28.07;287.86
0;-82.01;-26.81;286.66
0;-82.00;-25.56;285.45
0;-81.42;-17.31;276.70
0;-81.15;-15.50;274.44
0;-81.02;-14.81;273.49
0;-80.88;-14.12;272.54
0;-80.74;-13.43;271.59
0;-80.54;-12.51;270.28
0;-79.71;-9.54;265.76
0;-75.33;2.70;245.88
0;-74.88;3.57;244.54
0;-74.59;4.07;243.79
0;-74.30;4.57;243.04
0;-74.01;5.07;242.29
0;-73.72;5.57;241.54
0;-70.59;9.79;235.41
0;-59.80;20.40;221.95
0;-58.80;21.25;220.97
0;-57.80;22.10;219.98
0;-55.94;23.64;218.21
0;-47.25;30.14;210.74
0;-43.74;32.32;208.17
0;-41.52;33.55;206.64
0;-39.89;34.37;205.56
0;-34.13;36.79;201.92
0;-30.00;37.95;199.43
0;-26.39;38.54;197.31
0;-22.86;38.79;195.38
0;-21.30;38.77;194.60
0;-19.75;38.75;193.83
0;-9.53;37.85;189.34
0;-2.76;36.68;186.77
0;0.87;35.78;185.42
0;4.44;34.68;184.12
0;8.19;33.32;182.85
0;12.01;31.85;181.71
0;15.88;30.21;180.72
0;19.71;28.39;179.85
0;21.36;27.52;179.50
0;22.47;26.90;179.29
0;23.58;26.27;179.07
0;34.66;19.25;178.03
0;39.27;16.80;178.30
0;42.17;15.37;178.60
0;44.98;14.01;178.99
0;47.43;12.94;179.46
0;50.04;11.95;180.04
0;52.61;11.20;180.71
0;57.75;10.52;182.22
0;60.14;10.59;182.86
0;62.16;10.78;183.33
0;64.01;10.98;183.71
0;64.68;11.03;183.86
0;65.34;11.08;184.00
0;66.01;11.14;184.15
0;71.22;11.21;186.15
0;72.74;11.28;187.11
0;75.27;11.55;189.34
0;76.46;11.75;190.65
0;77.59;12.02;192.02
0;78.63;12.36;193.39
0;79.57;12.73;194.71
0;80.48;13.15;196.13
0;81.31;13.54;197.56
0;81.85;13.81;198.59
0;82.24;14.06;199.73
0;81.91;14.56;202.08
0;81.80;14.67;203.03
0;81.76;14.63;203.67
0;81.66;14.48;204.38
0;81.65;14.34;204.81
0;81.72;14.21;205.04
0;81.82;14.03;205.26
0;81.87;13.91;205.29
0;81.84;13.80;205.19
0;81.57;13.70;205.12
0;81.39;13.66;205.42
0;81.15;13.61;205.89
0;80.90;13.56;206.40
0;80.75;13.51;206.73
0;80.59;13.46;207.06
0;79.95;13.22;208.20
0;79.67;13.11;208.52
0;79.36;13.00;208.74
0;79.08;12.93;208.83
0;78.59;12.86;208.74
0;78.40;12.85;208.55
0;78.28;12.87;208.31
0;78.18;12.91;208.01
0;78.11;12.95;207.72
0;78.05;13.02;207.43
0;77.98;13.10;207.19
0;77.93;13.19;207.01
0;77.89;13.27;206.89
0;77.89;13.47;206.78
0;77.94;13.58;206.75
0;78.00;13.68;206.73
0;78.07;13.79;206.76
0;78.16;13.90;206.82
0;78.25;14.01;206.89
0;78.36;14.15;206.91
0;78.48;14.29;206.97
0;78.62;14.43;207.05
0;78.95;14.70;207.23
0;79.13;14.84;207.35
0;79.29;14.95;207.56
0;79.44;15.07;207.82
0;79.58;15.17;208.08
0;79.71;15.29;208.40
0;79.82;15.42;208.76
0;79.93;15.54;209.13
0;80.01;15.63;209.47
0;80.10;15.72;209.76
0;80.20;15.81;210.03
0;80.39;15.97;210.54
0;80.44;16.01;210.65
0;80.49;16.06;210.75
0;80.72;16.23;210.93
0;80.81;16.32;211.05
0;80.89;16.39;211.16
0;80.94;16.43;211.22
0;80.97;16.47;211.26
0;80.98;16.51;211.69
0;80.91;16.51;212.34
0;80.87;16.50;212.75
0;80.84;16.49;212.93
0;80.81;16.48;213.11
0;80.63;16.41;213.99
0;80.58;16.39;214.16
0;80.54;16.38;214.33
0;80.34;16.35;215.07
0;80.31;16.36;215.28
0;80.29;16.38;215.42
0;80.29;16.39;215.41
0;80.29;16.41;215.35
0;80.29;16.43;215.27
0;80.28;16.45;215.19
0;80.26;16.45;215.11
0;80.24;16.45;215.04
0;80.18;16.42;214.91
0;80.14;16.38;214.86
0;80.10;16.34;214.86
0;80.04;16.27;214.89
0;79.99;16.21;214.94
0;79.93;16.13;215.03
0;79.63;17.07;216.00
0;79.52;17.23;216.29
0;79.47;17.16;216.41
0;79.37;17.02;216.87
0;79.34;16.95;217.01
0;79.33;16.89;217.11
0;79.32;16.86;217.16
0;79.32;16.83;217.21
0;79.31;16.75;217.66
0;79.32;16.73;217.71
0;79.34;16.72;217.77
0;79.36;16.71;217.84
0;79.41;16.71;217.98
0;79.44;16.74;218.06
0;79.47;16.78;218.19
0;79.49;16.82;218.38
0;79.52;16.87;218.46
0;79.54;16.94;218.53
0;79.52;17.01;218.62
0;79.52;17.07;218.77
0;79.51;17.13;218.91
0;79.45;17.26;219.24
0;79.42;17.32;219.48
0;79.38;17.38;219.73
0;79.35;17.43;219.87
0;79.31;17.50;220.02
0;79.29;17.55;220.14
0;79.27;17.60;220.36
0;79.26;17.65;220.46
0;79.24;17.70;220.49
0;79.19;17.73;220.50
0;79.08;17.64;220.51
0;79.00;17.59;220.43
0;78.98;17.61;220.42
0;78.97;17.62;220.40
0;78.95;17.64;220.38
0;78.92;17.62;220.35
0;78.89;17.59;220.30
0;78.79;17.49;220.15
0;78.70;17.39;220.21
0;78.66;17.36;220.17
0;78.62;17.32;220.12
0;78.59;17.29;220.09
0;78.58;17.26;220.10
0;78.57;17.23;220.06
0;78.56;17.20;220.03
0;78.56;17.18;220.01
0;78.56;17.16;219.98
0;78.56;17.07;219.95
0;78.57;17.04;219.87
0;78.57;17.02;219.81
0;78.59;16.99;219.75
0;78.60;16.97;219.68
0;78.60;16.95;219.62
0;78.62;16.93;219.55
0;78.63;16.91;219.50
0;78.64;16.89;219.43
0;78.65;16.87;219.33
0;78.67;16.78;219.02
1;78.66;16.69;218.74
0;78.64;16.60;218.36
0;78.61;16.49;217.92
0;78.57;16.34;217.31
0;78.53;16.20;216.82
0;78.48;16.00;216.11
0;78.39;15.68;215.07
0;78.29;15.39;214.15
0;77.98;14.70;211.86
0;77.72;14.25;210.28
0;77.42;13.78;208.38
0;77.09;13.35;206.18
0;76.78;13.00;203.94
0;76.61;12.85;202.56
0;76.44;12.71;201.19
0;75.65;12.51;195.16
0;75.05;12.55;191.71
0;73.43;12.89;185.27
0;72.20;13.23;181.87
0;71.13;13.55;179.35
0;70.45;13.77;177.97
0;69.78;13.99;176.59
0;66.79;15.25;171.39
0;65.82;15.75;169.90
0;65.07;16.16;168.81
0;60.72;18.99;163.68
0;59.79;19.65;162.92
0;56.97;21.63;161.02
0;54.84;23.14;160.04
0;53.88;23.85;159.72
0;52.93;24.56;159.39
0;48.91;27.88;158.74
0;46.62;29.88;158.82
0;44.42;31.80;159.16
